Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,46,0,8,8.677382717391334,6.735622999999968,14.378137999999652,1232.8695652173913,5.1063649410586365,0.0,8,9,9,9,11,12,14,14,14,14,14
GET,htj2k-lossless-round1,46,0,8,8.87700743478263,6.422652000000362,31.933966000000424,1197.8695652173913,5.1063649410586365,0.0,8,8,9,9,12,14,32,32,32,32,32
GET,htj2k-lossy-round1,46,0,8,8.405516304347803,6.472841999999979,13.515270999999274,1194.8695652173913,5.1063649410586365,0.0,8,9,9,9,10,11,14,14,14,14,14
GET,htj2k_bodelian_lossy,46,0,8,8.494884195652242,6.540377000000319,12.818371999999911,1229.8695652173913,5.1063649410586365,0.0,8,9,9,9,10,12,13,13,13,13,13
GET,htj2k_lossless,46,0,9,9.047274217391376,6.848909000000347,15.692522000000153,1215.8695652173913,5.1063649410586365,0.0,9,9,10,10,12,12,16,16,16,16,16
GET,htj2k_lossless_plt,46,0,8,9.125879456521691,7.108670000000039,17.122071999999378,1219.8695652173913,5.1063649410586365,0.0,8,9,10,10,13,14,17,17,17,17,17
GET,htj2k_lossy_3bpp_plt,46,0,8,8.74579415217392,6.896106999999985,14.489804000000106,1221.8695652173913,5.1063649410586365,0.0,8,9,9,9,12,13,14,14,14,14,14
GET,htj2k_lossy_Qfactor_90_plt,45,0,9,9.722074022222193,7.521167000000162,21.139751999999845,1227.888888888889,4.995357007557361,0.0,9,9,10,11,14,16,21,21,21,21,21
GET,j2k1_bodelian_lossy,45,0,9,9.099911222222236,7.2895630000004985,19.234070000000436,1228.888888888889,4.995357007557361,0.0,9,9,9,10,12,13,19,19,19,19,19
GET,j2k1_lossless_plt,45,0,8,8.919499311111151,7.087775000000018,18.15629900000104,1218.888888888889,4.995357007557361,0.0,8,9,9,10,12,14,18,18,18,18,18
GET,j2k1_lossy_3bpp_plt,45,0,8,9.253145377777797,6.6972300000001095,19.65111300000011,1220.888888888889,4.995357007557361,0.0,8,9,9,11,13,14,20,20,20,20,20
GET,j2k1_lossy_Qfactor_90_plt,45,0,9,9.307393377777714,7.279664999999547,18.30982100000078,1226.888888888889,4.995357007557361,0.0,9,9,10,10,11,15,18,18,18,18,18
GET,j2k_bodelian_lossless,45,0,9,8.730430688888747,6.881870000000401,13.878157999999807,1231.888888888889,4.995357007557361,0.0,9,9,9,10,11,12,14,14,14,14,14
GET,jp2-lossless-round1,46,0,8,8.527580500000063,6.859160999999947,14.64821400000016,1189.8695652173913,5.1063649410586365,0.0,8,8,9,9,11,12,15,15,15,15,15
GET,jp2-lossy-round1,46,0,8,8.95735860869566,6.61243100000064,16.97931499999994,1186.8695652173913,5.1063649410586365,0.0,8,9,10,10,12,13,17,17,17,17,17
GET,ptiff-lossless-round1,46,0,30,31.738119369565226,19.590602000000068,60.88071199999945,1189.108695652174,5.1063649410586365,0.0,31,35,38,39,42,44,61,61,61,61,61
GET,ptiff-lossy-round1,46,0,27,29.89491058695646,18.45983699999998,63.46964199999938,1186.108695652174,5.1063649410586365,0.0,28,33,34,36,39,41,63,63,63,63,63
,Aggregated,776,0,9,11.519431671391745,6.422652000000362,63.46964199999938,1212.8634020618556,86.14215639698917,0.0,9,9,10,12,23,32,39,41,63,63,63
