Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,960.0,1308.0880238799998,652.0938080000036,8002.191453999984,18496.46,0.2066628942434376,0.0,980,1100,1200,1300,2000,2600,8000,8000,8000,8000,8000
GET,htj2k-lossless-round1,50,0,13,13.455178340000066,8.656198000011273,40.57377499999859,18498.72,0.2066628942434376,0.0,13,14,14,15,16,18,41,41,41,41,41
GET,htj2k-lossy-round1,50,0,14,14.730276079997696,9.972156999992876,23.507803000001104,18370.44,0.2066628942434376,0.0,14,15,16,18,21,22,24,24,24,24,24
GET,htj2k_bodelian_lossy,50,0,770.0,1014.603399140001,159.9431870000103,6248.580415999982,18378.16,0.2066628942434376,0.0,780,910,970,1100,1600,1800,6200,6200,6200,6200,6200
GET,htj2k_lossless,50,0,11,11.797558580000931,8.90168800000879,21.873078000012924,18497.32,0.2066628942434376,0.0,11,12,12,12,15,18,22,22,22,22,22
GET,htj2k_lossless_plt,50,0,11,12.43622497999928,9.292896999999911,28.128823000002967,18497.32,0.2066628942434376,0.0,11,12,12,14,16,20,28,28,28,28,28
GET,htj2k_lossy_3bpp_plt,50,0,12,12.926380380001541,8.922910999999978,26.98265400000821,18368.26,0.2066628942434376,0.0,12,13,14,14,17,19,27,27,27,27,27
GET,htj2k_lossy_Qfactor_90_plt,50,0,13,13.303403559999987,9.219655999999077,34.46880399999941,18369.44,0.2066628942434376,0.0,13,13,14,15,18,19,34,34,34,34,34
GET,j2k1_bodelian_lossy,49,0,760.0,1009.9941905510201,178.8027269999901,6392.646028000001,18536.30612244898,0.20252963635856885,0.0,760,840,920,1100,1700,1900,6400,6400,6400,6400,6400
GET,j2k1_lossless_plt,49,0,16,17.657230551022202,10.6671500000175,37.42093900000043,18653.79591836735,0.20252963635856885,0.0,16,18,20,21,24,32,37,37,37,37,37
GET,j2k1_lossy_3bpp_plt,49,0,19,21.429348224489043,15.064125000009199,45.44569200000126,18525.51020408163,0.20252963635856885,0.0,19,22,23,25,30,35,45,45,45,45,45
GET,j2k1_lossy_Qfactor_90_plt,49,0,20,21.762503632652734,16.4922200000035,46.370022999994376,18526.632653061224,0.20252963635856885,0.0,20,22,23,24,31,38,46,46,46,46,46
GET,j2k_bodelian_lossless,50,0,920.0,1276.50180248,612.8168799999969,7766.7041969999955,18496.46,0.2066628942434376,0.0,920,1000,1200,1300,2000,2500,7800,7800,7800,7800,7800
GET,jp2-lossless-round1,50,0,17,17.78818643999885,10.98462400000244,33.688153000014154,18498.72,0.2066628942434376,0.0,17,18,19,21,23,26,34,34,34,34,34
GET,jp2-lossy-round1,50,0,20,21.55889112000205,14.261735999980374,38.67685000000165,18370.44,0.2066628942434376,0.0,20,23,25,27,29,32,39,39,39,39,39
GET,ptiff-lossless-round1,50,0,33,36.253019380001696,23.345429000002582,71.06336700000782,18353.6,0.2066628942434376,0.0,33,37,40,42,50,67,71,71,71,71,71
GET,ptiff-lossy-round1,50,0,31,33.89005619999962,21.76949400001149,63.27512000000013,18358.82,0.2066628942434376,0.0,31,35,39,44,50,58,63,63,63,63,63
,Aggregated,846,0,19,285.86044964893637,8.656198000011273,8002.191453999984,18458.13002364066,3.496736170598964,0.0,19,29,48,630,910,1200,1800,2600,8000,8000,8000
