compressed_directory,iiif_urls_filename,number_of_decoding_threads,1,2,3,4,5,total_decoding_time_in_seconds
"../../compressed/j2k1_lossy_3bpp_plt_codeblock_64,64/","../resources/iiif_urls/500.txt","4",1.55678,1.54310,1.54083,1.54280,1.56321,7.76985
