compressed_directory,iiif_urls_filename,number_of_decoding_threads,1,2,3,4,5,total_decoding_time_in_seconds
"../../compressed/j2k1_digital_bodelian_lossy_codeblock_64,64/","../resources/iiif_urls/iiif_urls.txt","1",114.59688,114.48481,114.73348,114.92339,114.68817,573.49945
