compressed_directory,iiif_urls_filename,number_of_decoding_threads,1,2,3,4,5,total_decoding_time_in_seconds
"../../compressed/j2k1_digital_bodelian_lossless_codeblock_64,64/","../resources/iiif_urls/mirador_urls.txt","1",52.53851,52.54334,52.52872,52.51595,52.53046,262.69963
