compressed_directory,iiif_urls_filename,number_of_decoding_threads,1,2,3,4,5,total_decoding_time_in_seconds
"../../compressed/j2k1_lossless_plt_codeblock_64,64/","../resources/iiif_urls/iiif_urls_unique.txt","8",38.98981,39.00918,38.98225,39.03662,38.98835,195.05798
