compressed_directory,iiif_urls_filename,number_of_decoding_threads,1,2,3,4,5,total_decoding_time_in_seconds
"../../compressed/htj2k_lossless_codeblock_64,64/","../resources/iiif_urls/uv_urls.txt","8",41.10693,41.47517,41.53552,41.44186,41.42408,207.02543
