Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1667994835,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667994836,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667994837,1,,Aggregated,0.000000,0.000000,14,17,19,25,59,63,1300,1300,1300,1300,1300,34,0,13,58.72379297058822,10.898800000000097,1332.155952,128621.0
1667994838,1,,Aggregated,0.000000,0.000000,15,19,22,25,58,60,1300,1300,1300,1300,1300,41,0,15,52.397976951219476,10.898800000000097,1332.155952,108773.43902439025
1667994839,1,,Aggregated,9.000000,0.000000,16,19,25,25,60,92,1800,1800,1800,1800,1800,43,0,16,92.98927099999996,10.898800000000097,1757.8219349999995,207794.2093023256
1667994840,1,,Aggregated,13.666667,0.000000,16,18,20,24,59,93,1300,1800,1800,1800,1800,82,0,16,59.5947895853658,10.310427999999483,1757.8219349999995,123183.36585365854
1667994841,1,,Aggregated,13.666667,0.000000,16,18,20,24,59,93,1300,1800,1800,1800,1800,82,0,16,59.5947895853658,10.310427999999483,1757.8219349999995,123183.36585365854
1667994842,1,,Aggregated,14.800000,0.000000,16,18,20,23,58,92,1300,1400,1800,1800,1800,123,0,16,56.75861047967478,7.099615000000448,1757.8219349999995,125203.42276422764
1667994843,1,,Aggregated,14.800000,0.000000,16,18,20,23,58,92,1300,1400,1800,1800,1800,123,0,16,56.75861047967478,7.099615000000448,1757.8219349999995,125203.42276422764
1667994844,1,,Aggregated,15.428571,0.000000,15,18,20,23,59,92,1400,1600,1800,1800,1800,144,0,15,62.68088830555554,7.099615000000448,1757.8219349999995,130930.74305555556
1667994845,1,,Aggregated,15.428571,0.000000,15,18,19,22,58,73,1300,1600,1800,1800,1800,164,0,15,56.906049012195126,7.099615000000448,1757.8219349999995,116089.85365853658
1667994846,1,,Aggregated,14.000000,0.000000,15,18,19,22,58,73,1300,1600,1800,1800,1800,197,0,15,55.870749939086274,7.099615000000448,1757.8219349999995,114598.27918781726
1667994847,1,,Aggregated,14.000000,0.000000,15,18,19,22,58,64,1100,1400,1800,1800,1800,205,0,15,54.355402209756065,7.099615000000448,1757.8219349999995,110677.15121951219
1667994848,1,,Aggregated,17.600000,0.000000,15,17,19,23,58,71,1200,1400,1800,1800,1800,239,0,15,54.470549225941404,6.675605999999945,1757.8219349999995,118956.72384937239
1667994849,1,,Aggregated,17.600000,0.000000,15,18,19,23,58,70,1200,1400,1800,1800,1800,246,0,15,53.47635023170729,6.675605999999945,1757.8219349999995,116264.84959349594
1667994850,1,,Aggregated,17.600000,0.000000,15,18,19,23,58,70,1200,1400,1800,1800,1800,246,0,15,53.47635023170729,6.675605999999945,1757.8219349999995,116264.84959349594
1667994851,1,,Aggregated,20.500000,0.000000,15,18,20,23,58,84,1200,1600,2200,2200,2200,273,0,15,58.731907479853476,6.675605999999945,2227.9366609999993,123617.57142857143
1667994852,1,,Aggregated,20.500000,0.000000,15,17,19,22,58,82,1200,1600,2200,2200,2200,287,0,15,56.60943148083624,6.675605999999945,2227.9366609999993,117698.51219512195
1667994853,1,,Aggregated,16.800000,0.000000,15,18,19,23,59,89,1300,1600,2200,2200,2200,290,0,15,62.19466116551725,6.675605999999945,2227.9366609999993,131747.92068965518
1667994854,1,,Aggregated,17.900000,0.000000,15,18,19,22,58,87,1200,1600,2200,2200,2200,328,0,15,57.296644249999986,6.675605999999945,2227.9366609999993,118921.95731707317
1667994855,1,,Aggregated,17.900000,0.000000,15,18,19,22,58,87,1200,1600,2200,2200,2200,328,0,15,57.296644249999986,6.675605999999945,2227.9366609999993,118921.95731707317
1667994856,1,,Aggregated,19.700000,0.000000,15,18,19,22,58,86,1200,1600,2200,2200,2200,369,0,15,56.60328189972899,6.675605999999945,2227.9366609999993,124119.63414634146
1667994857,1,,Aggregated,16.400000,0.000000,15,18,19,22,59,87,1200,1600,2200,2200,2200,370,0,15,59.52305458108107,6.675605999999945,2227.9366609999993,133887.1891891892
1667994858,1,,Aggregated,18.200000,0.000000,15,18,19,22,59,86,1100,1400,2200,2200,2200,410,0,15,55.84809343902439,6.322625999999332,2227.9366609999993,124968.3756097561
1667994859,1,,Aggregated,18.200000,0.000000,15,18,19,22,59,86,1100,1400,2200,2200,2200,410,0,15,55.84809343902439,6.322625999999332,2227.9366609999993,124968.3756097561
1667994860,1,,Aggregated,18.500000,0.000000,15,18,19,22,59,86,1200,1500,2200,2200,2200,441,0,15,56.800449199546485,6.322625999999332,2227.9366609999993,133555.92290249432
1667994861,1,,Aggregated,18.500000,0.000000,15,18,20,22,59,86,1100,1500,2200,2200,2200,451,0,15,56.00865864301553,6.322625999999332,2227.9366609999993,130946.24833702882
1667994862,1,,Aggregated,16.900000,0.000000,15,18,20,22,59,85,1100,1500,2200,2200,2200,492,0,15,54.967700613821115,6.322625999999332,2227.9366609999993,129051.28048780488
1667994863,1,,Aggregated,16.900000,0.000000,15,18,20,22,59,85,1100,1500,2200,2200,2200,492,0,15,54.967700613821115,6.322625999999332,2227.9366609999993,129051.28048780488
