Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1667995435,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667995436,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667995437,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667995438,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667995439,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3699.471805,3699.471805,3699.471805,3699.471805,3247806.0
1667995440,1,,Aggregated,0.000000,0.000000,330,330,340,340,3700,3700,3700,3700,3700,3700,3700,6,0,310.0,834.5809480000003,24.683981999999993,3699.471805,689499.5
1667995441,1,,Aggregated,0.000000,0.000000,25,40,47,52,310,340,3700,3700,3700,3700,3700,37,0,25,161.67085670270268,19.991757000000554,3699.471805,119244.37837837837
1667995442,1,,Aggregated,0.400000,0.000000,37,43,48,52,310,330,3700,3700,3700,3700,3700,41,0,37,150.7621229268292,19.991757000000554,3699.471805,108814.9756097561
1667995443,1,,Aggregated,0.400000,0.000000,37,43,48,52,310,330,3700,3700,3700,3700,3700,41,0,37,150.7621229268292,19.991757000000554,3699.471805,108814.9756097561
1667995444,1,,Aggregated,0.400000,0.000000,37,43,48,52,310,330,3700,3700,3700,3700,3700,41,0,37,150.7621229268292,19.991757000000554,3699.471805,108814.9756097561
1667995445,1,,Aggregated,0.400000,0.000000,37,43,48,52,310,330,3700,3700,3700,3700,3700,41,0,37,150.7621229268292,19.991757000000554,3699.471805,108814.9756097561
1667995446,1,,Aggregated,4.555556,0.000000,37,43,51,63,310,340,4400,4400,4400,4400,4400,42,0,37,253.0354122380952,19.991757000000554,4446.240274000001,206397.69047619047
