Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,"{derv_sz: ""rnd_region""}",2032,0,15,16.112544834153706,7.908520999990287,48.3956610000007,12813.619586614173,3.3922873200575037,0.0,15,17,18,19,21,24,27,29,35,48,48
GET,"{derv_sz: ""tile""}",2032,0,16,17.917542845471523,7.790653000029124,62.00173700000278,13588.528543307086,3.3922873200575037,0.0,16,19,21,22,25,30,37,40,51,62,62
GET,{derv_sz: 1024},1020,0,69,75.28229373921577,36.80018900001869,551.316331999999,208564.9843137255,1.7028213909737469,0.0,69,79,85,89,100,110,130,160,350,550,550
GET,{derv_sz: 128},5080,0,12,13.002346802953873,5.73853599999552,53.96642100004101,5607.118110236221,8.480718300143758,0.0,12,14,15,15,18,20,23,25,35,54,54
GET,{derv_sz: 4096},255,0,1300.0,1512.2699977372536,740.909648000013,5051.820804999978,3267285.466666667,0.4257053477434367,0.0,1300,1600,1800,1900,2400,2800,3600,4800,5100,5100,5100
,Aggregated,10419,0,15,57.35846520405056,5.73853599999552,5051.820804999978,108266.37901909972,17.393819678975948,0.0,15,17,19,21,58,84,970,1400,3100,5000,5100
