compressed_directory,iiif_urls_filename,number_of_decoding_threads,1,2,3,4,5,total_decoding_time_in_seconds
"../../compressed/j2k1_lossless_plt_codeblock_64,64/","../resources/iiif_urls/iiif_urls.txt","2",146.69636,146.48442,146.55622,146.53578,146.52876,732.87083
