Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,710.0,955.9409990799992,188.2839879999949,6170.109389000004,107352.52,0.17607518184044949,0.0,720,830,880,900,1400,1800,6200,6200,6200,6200,6200
GET,htj2k-lossless-round1,50,0,51,62.45221224000193,20.58782000000292,269.073082000034,120502.44,0.17607518184044949,0.0,52,78,81,86,99,100,270,270,270,270,270
GET,htj2k-lossy-round1,50,0,66,76.66552003999732,31.92777099999944,296.73966299998256,107159.64,0.17607518184044949,0.0,67,90,99,110,130,130,300,300,300,300,300
GET,htj2k_bodelian_lossy,50,0,910.0,1197.2520101000016,540.2731759999995,8159.750776999999,120533.66,0.17607518184044949,0.0,910,980,1000,1100,1700,2400,8200,8200,8200,8200,8200
GET,htj2k_lossless,50,0,43,50.983554340001035,17.221446000007745,228.98818100003382,120502.44,0.17607518184044949,0.0,44,62,63,67,76,76,230,230,230,230,230
GET,htj2k_lossless_plt,50,0,57,63.854076199998865,22.014942999987852,255.89447099997642,120502.44,0.17607518184044949,0.0,58,66,88,94,100,120,260,260,260,260,260
GET,htj2k_lossy_3bpp_plt,50,0,64,77.63776330000125,24.24392800000419,327.73555500000384,107160.76,0.17607518184044949,0.0,70,96,100,110,120,140,330,330,330,330,330
GET,htj2k_lossy_Qfactor_90_plt,50,0,55,61.62516770000155,28.45404800001461,232.45949800002563,107185.8,0.17607518184044949,0.0,57,67,73,81,110,110,230,230,230,230,230
GET,j2k1_bodelian_lossy,49,0,870.0,1074.8631103469372,235.6427999999937,6137.269269,107196.04081632652,0.17255367820364048,0.0,870,950,1000,1100,1600,1900,6100,6100,6100,6100,6100
GET,j2k1_lossless_plt,49,0,110.0,156.80463673469228,37.70006799999237,870.4356750000102,120312.55102040817,0.17255367820364048,0.0,110,190,210,230,270,300,870,870,870,870,870
GET,j2k1_lossy_3bpp_plt,49,0,150.0,183.65081577551132,57.51313599998298,823.4184060000302,106996.97959183673,0.17255367820364048,0.0,150,220,260,270,300,320,820,820,820,820,820
GET,j2k_bodelian_lossless,50,0,940.0,1259.5675093400018,534.2980560000115,7831.376979000026,120533.66,0.17607518184044949,0.0,950,1100,1200,1300,1600,2500,7800,7800,7800,7800,7800
GET,jp2-lossless-round1,50,0,110.0,153.861281479999,35.489226999999346,870.1089009999805,120502.44,0.17607518184044949,0.0,110,190,210,230,280,290,870,870,870,870,870
GET,jp2-lossy-round1,50,0,150.0,185.47965113999865,54.96770299998843,837.8465769999934,107167.0,0.17607518184044949,0.0,160,230,270,290,300,330,840,840,840,840,840
GET,ptiff-lossless-round1,50,0,74,81.89442813999706,39.0689080000044,306.6000360000203,106730.7,0.17607518184044949,0.0,74,95,100,100,110,120,310,310,310,310,310
GET,ptiff-lossy-round1,50,0,61,62.9007584799993,31.620598000003497,192.95834199999717,107142.7,0.17607518184044949,0.0,64,70,74,76,83,93,190,190,190,190,190
,Aggregated,797,0,95,356.15603031242154,17.221446000007745,8159.750776999999,112973.12797992471,2.8066383985367644,0.0,95,210,450,690,910,1100,1700,4400,8200,8200,8200
