Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,3085,0,22,52.257533768232584,5.125001999999768,11718.431069999951,19364.645056726094,1.2495638724229892,0.0,22,27,32,35,48,65,380,750,2800,12000,12000
GET,htj2k-lossless-round1,3085,0,25,37.52362670567426,5.008352999993804,217.59857799997917,19364.509562398704,1.2495638724229892,0.0,25,43,54,63,84,100,130,140,190,220,220
GET,htj2k-lossy-round1,3085,0,21,29.28676602820056,4.964661000002479,155.34155600016675,17102.37471636953,1.2495638724229892,0.0,21,32,41,47,61,74,91,110,140,160,160
GET,htj2k_bodelian_lossy,3085,0,17,42.83852954683909,5.926471999941896,10952.620161999903,17101.498217179902,1.2495638724229892,0.0,17,22,25,27,36,54,300,590,2200,11000,11000
GET,htj2k_lossless,3085,0,26,97.40112334748711,4.815196999970794,15754.462558000114,19364.301458670987,1.2495638724229892,0.0,26,49,75,96,180,310,780,1200,3200,16000,16000
GET,htj2k_lossless_plt,3085,0,26,38.214482388330026,4.888778999998067,201.0829329999524,19364.301458670987,1.2495638724229892,0.0,26,44,55,63,86,110,130,140,190,200,200
GET,htj2k_lossy_3bpp_plt,3085,0,20,28.231629405185085,5.647558999999802,176.87506699985533,17102.74975688817,1.2495638724229892,0.0,20,30,39,45,58,71,87,100,140,180,180
GET,htj2k_lossy_Qfactor_90_plt,3085,0,15,22.064147106318703,5.420039000000543,156.9826610000291,16952.31280388979,1.2495638724229892,0.0,15,21,27,32,45,59,76,89,130,160,160
GET,j2k1_bodelian_lossy,3085,0,26,48.31191459773174,5.817262999926243,8166.047524000078,17118.164343598055,1.2495638724229892,0.0,26,31,35,38,48,68,320,570,2200,8200,8200
GET,j2k1_lossless_plt,3085,0,62,68.66496649530072,7.538965000009057,269.79875099982564,19364.301458670987,1.2495638724229892,0.0,62,78,90,99,130,150,170,190,230,270,270
GET,j2k1_lossy_3bpp_plt,3085,0,64,66.5786046113451,11.107759000083206,248.85332899975765,17114.40907617504,1.2495638724229892,0.0,64,76,84,90,110,120,140,160,200,250,250
GET,j2k1_lossy_Qfactor_90_plt,3085,0,44,48.07697133095686,8.803624000051968,205.47401599992554,16952.309238249596,1.2495638724229892,0.0,44,53,61,66,81,95,110,130,170,210,210
GET,j2k_bodelian_lossless,3085,0,31,61.148898733875676,5.706789999976536,10621.169336000094,19364.645056726094,1.2495638724229892,0.0,31,39,46,51,68,88,390,700,2500,11000,11000
GET,jp2-lossless-round1,3085,0,60,67.41583623954502,8.202813000025344,250.05835199999638,19364.509562398704,1.2495638724229892,0.0,60,77,89,96,120,140,170,180,240,250,250
GET,jp2-lossy-round1,3085,0,63,65.30156744473224,7.4662490001173865,222.6897809998718,17113.401620745542,1.2495638724229892,0.0,63,75,83,89,100,120,140,150,200,220,220
GET,ptiff-lossless-round1,3086,0,11,12.907740149707793,4.583487999980207,121.90762599993832,16870.899546338303,1.2499689174383612,0.0,11,13,15,16,19,22,30,45,83,120,120
GET,ptiff-lossy-round1,3086,0,10,11.59696223136557,4.531283000000386,108.7730780000129,16958.250162022036,1.2499689174383612,0.0,10,12,13,14,16,19,24,44,80,110,110
,Aggregated,52447,0,27,46.92934229995975,4.531283000000386,15754.462558000114,17996.287166091483,21.24339592122156,0.0,27,42,54,63,87,110,160,230,1500,9500,16000
