Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,650.0,904.3369814800005,500.57790300000704,5599.327764000009,2378.58,0.2840102098292352,0.0,660,720,770,830,1500,2000,5600,5600,5600,5600,5600
GET,htj2k-lossless-round1,50,0,11,12.088141559999308,8.709122999988494,33.84295600000087,2380.24,0.2840102098292352,0.0,11,12,12,13,16,20,34,34,34,34,34
GET,htj2k-lossy-round1,50,0,13,13.611392619999718,9.002387999999861,20.030566000002636,2323.78,0.2840102098292352,0.0,13,14,15,17,19,19,20,20,20,20,20
GET,htj2k_bodelian_lossy,50,0,570.0,769.1006236200004,163.4718090000007,4835.791932000006,2325.6,0.2840102098292352,0.0,590,660,670,770,1400,1400,4800,4800,4800,4800,4800
GET,htj2k_lossless,50,0,11,11.079143980000303,7.441844000005915,17.033561000005193,2378.84,0.2840102098292352,0.0,11,11,11,12,14,14,17,17,17,17,17
GET,htj2k_lossless_plt,50,0,10,10.792216600001279,8.46656900000653,14.690125999990755,2378.84,0.2840102098292352,0.0,10,11,12,12,12,13,15,15,15,15,15
GET,htj2k_lossy_3bpp_plt,50,0,11,11.566210320000021,8.744420999995839,19.610291000020652,2321.92,0.2840102098292352,0.0,11,12,12,13,15,17,20,20,20,20,20
GET,htj2k_lossy_Qfactor_90_plt,50,0,12,12.786265519999114,8.918113999996535,27.75633499999941,2321.82,0.2840102098292352,0.0,12,12,14,15,17,19,28,28,28,28,28
GET,j2k1_bodelian_lossy,49,0,580.0,761.9658448775507,188.85113099999984,4721.575186999985,2321.2244897959185,0.2783300056326505,0.0,580,650,680,750,1400,1500,4700,4700,4700,4700,4700
GET,j2k1_lossless_plt,49,0,15,15.323361999999712,9.828658999992967,24.91830100000314,2372.3061224489797,0.2783300056326505,0.0,15,16,16,17,20,21,25,25,25,25,25
GET,j2k1_lossy_3bpp_plt,49,0,18,19.106441489796286,11.97831199999655,30.29773000000091,2317.6530612244896,0.2783300056326505,0.0,18,19,21,22,24,26,30,30,30,30,30
GET,j2k1_lossy_Qfactor_90_plt,49,0,19,19.548240428570736,12.429662000016606,28.89049499999885,2317.4489795918366,0.2783300056326505,0.0,19,20,21,22,25,26,29,29,29,29,29
GET,j2k_bodelian_lossless,49,0,640.0,890.9895068163262,472.63402500000495,5416.292714999998,2371.938775510204,0.2783300056326505,0.0,640,720,750,850,1500,1900,5400,5400,5400,5400,5400
GET,jp2-lossless-round1,50,0,15,15.724291240001694,10.473472000001038,24.616642000001576,2380.24,0.2840102098292352,0.0,15,16,18,18,20,21,25,25,25,25,25
GET,jp2-lossy-round1,50,0,19,19.69788225999923,11.639416000008396,48.03232400000468,2324.0,0.2840102098292352,0.0,19,20,20,23,24,28,48,48,48,48,48
GET,ptiff-lossless-round1,50,0,33,33.899745640000155,21.49468900000784,56.0341129999955,17713.94,0.2840102098292352,0.0,34,36,39,40,44,49,56,56,56,56,56
GET,ptiff-lossy-round1,50,0,30,31.717482980002146,20.522709999994504,71.32452500000142,17715.78,0.2840102098292352,0.0,30,32,34,36,44,52,71,71,71,71,71
,Aggregated,845,0,18,208.23639677633133,7.441844000005915,5599.327764000009,4166.280473372781,4.799772546114075,0.0,18,26,43,500,650,770,1400,2000,5600,5600,5600
