Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,1300.0,1816.8184946399997,602.7803499999891,13912.062005000053,231324.38,0.0015549331890791437,0.0,1300,1500,1600,1800,2800,3700,14000,14000,14000,14000,14000
GET,htj2k-lossless-round1,50,0,140.0,249.34886097999797,72.02695299997686,1433.301661999991,231286.4,0.0015549331890791437,0.0,140,250,310,420,560,660,1400,1400,1400,1400,1400
GET,htj2k-lossy-round1,50,0,160.0,250.84589910000525,87.94445000000195,844.7942270000226,203519.04,0.0015549331890791437,0.0,170,270,350,470,510,540,840,840,840,840,840
GET,htj2k_bodelian_lossy,50,0,1000.0,1474.2003023600003,240.31860600000243,11373.357650000002,203828.4,0.0015549331890791437,0.0,1000,1300,1300,1500,2200,3500,11000,11000,11000,11000,11000
GET,htj2k_lossless,50,0,95,155.80717253999768,59.40759199995682,529.2622329999972,231286.4,0.0015549331890791437,0.0,100,170,200,240,330,400,530,530,530,530,530
GET,htj2k_lossless_plt,50,0,130.0,246.04227177999667,72.32619599994905,903.6700900000483,231286.4,0.0015549331890791437,0.0,140,260,330,460,530,760,900,900,900,900,900
GET,htj2k_lossy_3bpp_plt,50,0,150.0,252.0008014000007,67.836294000017,890.555036999956,203522.98,0.0015549331890791437,0.0,150,270,330,390,540,850,890,890,890,890,890
GET,htj2k_lossy_Qfactor_90_plt,50,0,120.0,186.0741051799999,65.06551300003593,828.773678999994,203532.04,0.0015549331890791437,0.0,130,170,220,310,390,410,830,830,830,830,830
GET,j2k1_bodelian_lossy,50,0,1300.0,1946.5887172200037,400.0775839999875,10442.069860999993,203829.68,0.0015549331890791437,0.0,1400,1800,2100,2200,3600,4900,10000,10000,10000,10000,10000
GET,j2k1_lossless_plt,50,0,310.0,578.6468092200017,123.52215999999316,1922.0632830000568,231286.4,0.0015549331890791437,0.0,320,630,820,1100,1200,1800,1900,1900,1900,1900,1900
GET,j2k1_lossy_3bpp_plt,50,0,380.0,600.5933314199991,139.20889100006661,2092.457956999965,203511.24,0.0015549331890791437,0.0,390,670,830,1000,1200,1600,2100,2100,2100,2100,2100
GET,j2k1_lossy_Qfactor_90_plt,49,0,280.0,395.6251131428594,130.63803599999346,1433.3633310000096,197367.48979591837,0.0015238345252975608,0.0,280,410,500,640,780,1000,1400,1400,1400,1400,1400
GET,j2k_bodelian_lossless,50,0,1500.0,2225.0257216999976,752.3198820000018,14601.787950000016,231324.38,0.0015549331890791437,0.0,1600,1800,2300,2600,4000,5200,15000,15000,15000,15000,15000
GET,jp2-lossless-round1,50,0,310.0,586.0257403200036,127.5830130000486,2047.7050380000037,231286.4,0.0015549331890791437,0.0,310,640,830,1000,1400,1800,2000,2000,2000,2000,2000
GET,jp2-lossy-round1,50,0,360.0,609.256873519995,161.10260999994352,2218.8597499999787,203507.08,0.0015549331890791437,0.0,370,630,800,940,1300,1800,2200,2200,2200,2200,2200
GET,ptiff-lossless-round1,50,0,150.0,213.19759622000288,87.07987199998968,568.8181950000057,218122.08,0.0015549331890791437,0.0,150,200,270,330,430,540,570,570,570,570,570
GET,ptiff-lossy-round1,50,0,120.0,156.30618772000432,65.45312200000808,442.1711699999946,219039.34,0.0015549331890791437,0.0,120,150,200,220,300,370,440,440,440,440,440
,Aggregated,849,0,310.0,702.8558007184929,59.40759199995682,14601.787950000016,216425.95877502946,0.02640276555056386,0.0,310,610,900,1100,1500,2000,3500,5200,15000,15000,15000
