Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,htj2k-bodelian-lossless,50,0,77,95.71054423999959,17.43469399999853,436.6178329999997,7620.46,0.5872463082056717,0.0,78,89,96,110,160,300,440,440,440,440,440
GET,htj2k-lossless-round1,50,0,55,58.832368959999386,31.4181480000002,104.71507100000022,7620.46,0.5872463082056717,0.0,57,62,64,67,86,96,100,100,100,100,100
GET,htj2k-lossy-round1,50,0,53,55.908841939999874,32.617698000002804,117.67107100000018,7423.6,0.5872463082056717,0.0,55,59,61,63,81,100,120,120,120,120,120
GET,htj2k_bodelian_lossy,50,0,60,72.40015877999991,14.924102000001938,321.03783600000213,7507.9,0.5872463082056717,0.0,60,73,75,90,140,240,320,320,320,320,320
GET,htj2k_lossless,50,0,420.0,611.6474013799988,212.01895400000126,3191.3046039999954,7620.46,0.5872463082056717,0.0,420,500,600,700,1100,1300,3200,3200,3200,3200,3200
GET,htj2k_lossless_plt,50,0,64,66.99268634000018,22.22117199999829,154.96818700000148,7620.46,0.5872463082056717,0.0,64,72,74,75,83,120,150,150,150,150,150
GET,htj2k_lossy_3bpp_plt,50,0,49,52.86643106000052,27.377317000002677,123.57794500000097,7432.48,0.5872463082056717,0.0,50,56,58,61,71,110,120,120,120,120,120
GET,htj2k_lossy_Qfactor_90_plt,50,0,38,41.30929511999985,18.80947300000102,108.56995799999991,7095.72,0.5872463082056717,0.0,38,45,49,53,61,66,110,110,110,110,110
GET,j2k1_bodelian_lossy,50,0,64,78.77195659999943,14.349290999998487,335.0875670000022,7520.12,0.5872463082056717,0.0,65,75,88,92,160,260,340,340,340,340,340
GET,j2k1_lossless_plt,50,0,74,79.14484502000039,28.57486999999992,157.83850699999925,7620.46,0.5872463082056717,0.0,75,87,91,95,100,140,160,160,160,160,160
GET,j2k1_lossy_3bpp_plt,49,0,61,68.0178862040814,34.75430299999971,138.7523700000006,7362.530612244898,0.5755013820415582,0.0,61,70,73,85,100,130,140,140,140,140,140
GET,j2k1_lossy_Qfactor_90_plt,49,0,53,52.9556750408164,22.267971000001552,130.09774000000007,6980.9795918367345,0.5755013820415582,0.0,53,61,61,65,75,81,130,130,130,130,130
GET,j2k_bodelian_lossless,50,0,92,111.76741376000007,15.824197000000595,473.48791500000686,7620.46,0.5872463082056717,0.0,92,110,120,130,200,330,470,470,470,470,470
GET,jp2-lossless-round1,50,0,71,79.4825673199996,42.349931000000396,196.9230919999987,7620.46,0.5872463082056717,0.0,71,84,88,98,110,140,200,200,200,200,200
GET,jp2-lossy-round1,50,0,70,72.31848332000058,35.31242700000092,145.91609100000014,7460.32,0.5872463082056717,0.0,70,74,76,82,110,110,150,150,150,150,150
GET,ptiff-lossless-round1,50,0,48,55.4853622600002,32.9050759999987,125.04639500000003,23012.48,0.5872463082056717,0.0,50,56,63,75,82,89,130,130,130,130,130
GET,ptiff-lossy-round1,50,0,43,49.49756626000033,31.009690999994177,109.78296300000068,22968.4,0.5872463082056717,0.0,44,49,59,62,71,95,110,110,110,110,110
,Aggregated,848,0,61,100.27653374882068,14.349290999998487,3191.3046039999954,9305.47641509434,9.959697387168191,0.0,61,73,83,91,140,340,500,800,3200,3200,3200
